000001	1	car	561	418	703	525	0
000001	2	motorbike	733	421	767	475	0
000001	3	car	340	419	477	522	0
000001	4	car	0	363	320	611	0
000001	5	car	466	428	544	485	1
000002	1	car	560	417	702	524	0
000002	2	motorbike	734	420	768	474	0
000002	3	car	336	420	476	523	0
000002	4	car	0	363	313	611	0
000002	5	car	465	428	544	484	1
000003	1	car	560	417	702	524	0
000003	2	motorbike	735	420	769	474	0
000003	3	car	332	421	475	524	0
000003	4	car	0	363	306	611	0
000003	5	car	464	428	544	484	1
000004	1	car	560	416	702	523	0
000004	2	motorbike	736	419	770	473	0
000004	3	car	328	422	475	525	0
000004	4	car	0	363	300	611	0
000004	5	car	463	428	544	484	1
000005	1	car	559	416	701	523	0
000005	2	motorbike	737	419	771	473	0
000005	3	car	324	423	474	526	0
000005	4	car	0	364	293	612	0
000005	5	car	462	428	544	484	1
000006	1	car	559	415	701	522	0
000006	2	motorbike	738	418	772	472	0
000006	3	car	320	424	473	527	0
000006	4	car	0	364	287	612	0
000006	5	car	461	428	544	484	1
000007	1	car	559	415	701	522	0
000007	2	motorbike	739	418	773	472	0
000007	3	car	316	426	473	528	0
000007	4	car	0	364	280	612	0
000007	5	car	460	428	544	484	1
000008	1	car	558	415	700	522	0
000008	2	motorbike	740	418	774	472	0
000008	3	car	312	427	472	529	0
000008	4	car	0	364	273	612	0
000008	5	car	459	428	544	484	1
000009	1	car	558	414	700	521	0
000009	2	motorbike	741	417	775	471	0
000009	3	car	308	428	471	530	0
000009	4	car	0	365	267	613	0
000009	5	car	458	428	544	484	1
000010	1	car	558	414	700	521	0
000010	2	motorbike	742	417	776	471	0
000010	3	car	304	429	471	531	0
000010	4	car	0	365	260	613	0
000010	5	car	457	428	544	484	1
000011	1	car	557	413	699	520	0
000011	2	motorbike	743	416	777	470	0
000011	3	car	300	430	470	532	0
000011	4	car	0	365	254	613	0
000011	5	car	456	428	544	484	1
000012	1	car	557	413	699	520	0
000012	2	motorbike	744	416	778	470	0
000012	3	car	296	431	469	533	0
000012	4	car	0	365	247	613	0
000012	5	car	455	428	544	484	1
000013	1	car	557	413	699	520	0
000013	2	motorbike	746	416	780	470	0
000013	3	car	292	433	469	535	0
000013	4	car	0	366	241	614	0
000013	5	car	454	428	544	484	1
000014	1	car	555	413	698	522	0
000014	2	motorbike	747	416	781	470	0
000014	3	car	288	431	465	537	0
000014	4	car	0	370	230	618	0
000014	5	car	452	428	544	484	1
000015	1	car	554	413	698	524	0
000015	2	motorbike	748	416	782	470	0
000015	3	car	284	430	461	539	0
000015	4	car	0	374	219	622	0
000015	5	car	451	428	545	484	1
000016	1	car	553	413	698	526	0
000016	2	motorbike	749	416	783	470	0
000016	3	car	280	429	457	541	0
000016	4	car	0	378	208	626	0
000016	5	car	449	429	546	484	1
000017	1	car	552	413	698	528	0
000017	2	motorbike	751	416	785	470	0
000017	3	car	277	428	453	543	0
000017	4	car	0	382	197	630	0
000017	5	car	448	429	546	485	1
000018	1	car	551	413	698	530	0
000018	2	motorbike	752	416	786	470	0
000018	3	car	273	427	449	545	0
000018	4	car	0	386	186	634	0
000018	5	car	446	430	547	485	1
000019	1	car	550	413	698	532	0
000019	2	motorbike	753	416	787	470	0
000019	3	car	269	426	445	547	0
000019	4	car	0	390	175	638	0
000019	5	car	445	430	548	485	1
000020	1	car	548	413	698	534	0
000020	2	motorbike	755	416	789	470	0
000020	3	car	266	425	442	550	0
000020	4	car	0	394	164	642	0
000020	5	car	444	431	549	486	1
000020	6	car	0	333	173	511	0
000021	1	car	547	413	698	536	0
000021	2	motorbike	756	417	790	471	0
000021	3	car	259	425	442	549	0
000021	5	car	442	431	549	487	1
000021	6	car	0	335	173	513	0
000022	1	car	546	413	698	538	0
000022	2	motorbike	758	418	792	472	0
000022	3	car	253	425	442	549	0
000022	5	car	441	431	549	488	1
000022	6	car	0	337	173	515	0
000023	1	car	545	413	698	540	0
000023	2	motorbike	760	419	794	473	0
000023	3	car	247	425	442	549	0
000023	5	car	440	431	549	490	1
000023	6	car	0	339	173	517	0
000024	1	car	544	413	698	542	0
000024	2	motorbike	762	420	796	474	0
000024	3	car	241	425	442	549	0
000024	5	car	439	431	550	491	1
000024	6	car	0	341	173	519	0
000025	1	car	543	413	698	545	0
000025	2	motorbike	764	421	798	475	0
000025	3	car	235	425	442	549	0
000025	5	car	438	431	550	493	1
000025	6	car	1	343	174	521	0
000026	1	car	543	413	700	544	0
000026	2	motorbike	765	420	799	474	0
000026	3	car	230	425	440	549	0
000026	5	car	437	431	550	494	1
000026	6	car	0	343	173	520	0
000027	1	car	543	413	702	544	0
000027	2	motorbike	767	420	801	474	0
000027	3	car	226	425	438	549	0
000027	5	car	436	431	551	496	1
000027	6	car	0	343	172	520	0
000028	1	car	543	413	704	544	0
000028	2	motorbike	769	420	803	474	0
000028	3	car	222	425	436	549	0
000028	5	car	435	431	551	497	1
000028	6	car	0	344	171	520	0
000029	1	car	543	413	706	544	0
000029	2	motorbike	771	420	805	474	0
000029	3	car	218	425	434	549	0
000029	5	car	434	431	551	498	1
000029	6	car	0	344	171	520	0
000030	1	car	543	413	709	544	0
000030	2	motorbike	772	420	806	474	0
000030	3	car	214	426	433	549	0
