000001	1	person	920	366	1052	538	0
000001	2	car	12	224	572	679	1
000002	1	person	920	366	1052	538	0
000002	2	car	12	224	572	679	1
000003	1	person	920	366	1052	538	0
000003	2	car	12	224	572	679	1
000004	1	person	922	362	1054	535	0
000004	2	car	10	229	567	680	1
000005	1	person	926	360	1057	533	0
000005	2	car	10	236	561	682	1
000006	1	person	928	359	1059	531	0
000006	2	car	8	241	556	686	1
000007	1	person	931	355	1063	528	0
000007	2	car	8	248	551	688	1
000008	1	person	933	353	1064	526	0
000008	2	car	7	254	545	691	1
000009	1	person	936	352	1068	524	0
000009	2	car	7	261	540	693	1
000010	1	person	938	348	1070	520	0
000010	2	car	5	266	535	696	1
000011	1	person	942	346	1073	519	0
000011	2	car	5	273	529	698	1
000011	3	person	1157	270	1256	652	1
000012	1	person	944	344	1075	517	0
000012	2	car	3	279	524	702	1
000012	3	person	1125	247	1262	629	1
000013	1	person	947	341	1079	513	0
000013	2	car	3	286	519	704	1
000013	3	person	1093	225	1267	608	1
000014	1	person	949	339	1080	512	0
000014	2	car	1	291	513	707	1
000014	3	person	1061	204	1272	584	1
000015	2	car	1	298	508	709	1
000015	3	person	1029	183	1278	563	1
000016	2	car	0	304	503	712	1
000016	3	person	997	172	1258	570	1
000017	2	car	0	311	497	714	1
000017	3	person	967	161	1239	579	1
000018	2	car	0	318	494	718	1
000018	3	person	936	151	1219	588	1
000019	2	car	0	309	483	718	1
000019	3	person	904	140	1200	597	1
000020	2	car	0	300	474	718	1
000020	3	person	874	129	1180	606	1
000021	2	car	0	291	465	718	1
000021	3	person	844	120	1162	615	1
000022	2	car	0	282	456	718	1
000022	3	person	803	120	1121	615	1
000023	2	car	0	273	448	718	1
000023	3	person	762	122	1080	616	1
000024	2	car	0	266	439	718	1
000024	3	person	721	124	1040	618	1
000025	2	car	0	264	428	716	1
000025	3	person	672	108	990	602	1
000026	2	car	0	263	417	714	1
000026	3	person	624	92	942	586	1
000027	1	person	952	248	1084	421	0
000027	2	car	0	261	408	712	1
000027	3	person	576	78	894	572	1
000028	1	person	949	248	1080	453	0
000028	2	car	0	259	398	711	1
000028	3	person	563	74	881	568	1
000029	1	person	945	248	1077	485	0
000029	2	car	0	257	387	709	1
000029	3	person	551	72	869	567	1
000030	1	person	944	248	1073	517	0
000030	2	car	0	257	378	709	1
000030	3	person	538	69	856	563	1
000030	4	motorbike	535	577	938	705	1
000031	1	person	940	248	1072	551	0
000031	2	car	0	263	362	711	1
000031	3	person	526	67	844	561	1
000031	4	motorbike	506	576	910	704	1
000032	1	person	938	248	1068	583	0
000032	2	car	0	268	346	714	1
000032	3	person	513	64	832	558	1
000032	4	motorbike	478	576	881	704	1
000033	1	person	935	248	1064	615	0
000033	2	car	0	275	332	718	1
000033	3	person	503	62	821	556	1
000033	4	motorbike	449	576	853	704	1
000034	1	person	933	248	1063	648	0
000034	2	car	0	275	336	716	1
000034	3	person	476	60	794	554	1
000034	4	motorbike	426	572	830	700	1
000035	1	person	924	252	1056	595	0
000035	2	car	1	275	341	716	1
000035	3	person	451	58	769	552	1
000035	4	motorbike	405	570	808	698	1
000036	1	person	917	256	1048	542	0
000036	2	car	3	275	346	716	1
000036	3	person	426	56	744	551	1
000036	4	motorbike	382	567	785	695	1
000037	1	person	910	259	1041	488	0
000037	2	car	5	275	352	716	1
000037	3	person	401	55	720	549	1
000037	4	motorbike	360	565	764	693	1
000038	1	person	903	264	1034	437	0
000038	2	car	5	275	357	716	1
000038	3	person	376	53	695	547	1
000038	4	motorbike	339	563	743	691	1
000039	1	person	926	264	1057	437	0
000039	2	car	7	277	362	716	1
000039	3	person	376	90	684	545	1
000039	4	motorbike	352	563	743	689	1
000040	1	person	949	264	1080	437	0
000040	2	car	8	277	368	716	1
000040	3	person	376	129	675	545	1
000040	4	motorbike	364	563	743	689	1
000041	1	person	972	264	1104	437	0
000041	2	car	10	277	373	716	1
000041	3	person	376	167	666	545	1
000041	4	motorbike	378	563	743	689	1
000042	1	person	995	264	1127	437	0
000042	2	car	10	277	376	716	1
000042	3	person	376	206	657	545	1
000042	4	motorbike	391	563	743	689	1
000043	1	person	1020	266	1152	439	0
000043	2	car	12	277	382	716	1
000043	3	person	376	245	648	545	1
000043	4	motorbike	403	563	743	689	1
000044	1	person	1048	270	1189	513	0
000044	2	car	14	279	387	716	1
000044	3	person	387	243	659	544	1
000044	4	motorbike	417	563	743	689	1
000045	1	person	1079	273	1226	590	0
000045	2	car	16	279	392	716	1
000045	3	person	398	241	670	542	1
000045	4	motorbike	430	563	743	689	1
000046	1	person	1109	277	1265	666	0
000046	2	car	16	279	398	716	1
000046	3	person	410	241	682	542	1
000046	4	motorbike	442	563	743	689	1
000047	1	person	1121	289	1269	606	0
000047	2	car	17	279	403	716	1
000047	3	person	421	240	693	540	1
000047	4	motorbike	456	563	743	689	1
000048	1	person	1134	302	1272	545	0
000048	2	car	19	279	408	716	1
000048	3	person	433	238	705	538	1
000048	4	motorbike	469	563	743	689	1
000049	2	car	21	280	414	716	1
000049	3	person	444	238	716	538	1
000049	4	motorbike	483	563	743	689	1
000050	2	car	21	280	428	714	1
000050	3	person	455	236	727	536	1
000050	4	motorbike	490	558	750	684	1
000051	2	car	21	280	442	714	1
000051	3	person	467	234	739	535	1
000051	4	motorbike	497	554	757	680	1
000052	2	car	21	280	458	714	1
000052	3	person	478	234	750	535	1
000052	4	motorbike	504	551	764	677	1
000053	2	car	21	280	472	714	1
000053	3	person	490	232	762	533	1
000053	4	motorbike	512	547	771	673	1
000054	2	car	21	280	487	714	1
000054	3	person	501	231	773	531	1
000054	4	motorbike	519	544	778	670	1
000055	2	car	21	280	503	714	1
000055	3	person	513	231	785	531	1
000055	4	motorbike	528	540	787	666	1
000056	2	car	21	280	517	712	1
000056	3	person	524	227	796	528	1
000056	4	motorbike	538	544	798	670	1
000057	2	car	21	280	531	712	1
000057	3	person	535	224	807	524	1
000057	4	motorbike	549	547	808	673	1
000058	2	car	21	280	545	712	1
000058	3	person	545	220	817	520	1
000058	4	motorbike	560	551	819	677	1
000059	2	car	21	280	561	712	1
000059	3	person	560	218	832	519	1
000059	4	motorbike	570	551	830	677	1
000060	2	car	21	280	576	712	1
000060	3	person	574	218	846	519	1
000060	4	motorbike	583	551	842	677	1
000061	2	car	21	280	590	712	1
000061	3	person	588	218	860	519	1
000061	4	motorbike	593	551	853	677	1
000062	2	car	21	280	606	712	1
000062	3	person	604	218	876	519	1
000062	4	motorbike	606	552	865	679	1
000063	2	car	21	280	592	711	1
000063	3	person	590	218	862	519	1
000063	4	motorbike	592	549	851	675	1
000064	2	car	21	280	577	711	1
000064	3	person	576	218	848	519	1
000064	4	motorbike	579	545	839	672	1
000065	2	car	21	280	563	711	1
000065	3	person	561	218	833	519	1
000065	4	motorbike	567	542	826	668	1
000066	2	car	21	280	549	711	1
000066	3	person	547	218	819	519	1
000066	4	motorbike	554	538	814	664	1
000067	2	car	21	280	535	711	1
000067	3	person	535	218	807	519	1
000067	4	motorbike	542	535	801	661	1
000068	2	car	21	280	520	711	1
000068	3	person	508	213	780	513	1
000068	4	motorbike	517	528	776	654	1
000069	2	car	21	280	506	711	1
000069	3	person	481	208	753	508	1
000069	4	motorbike	492	520	752	647	1
000070	2	car	21	280	492	711	1
000070	3	person	455	204	727	504	1
000070	4	motorbike	469	515	728	641	1
000071	2	car	21	280	496	709	1
000071	3	person	469	200	741	501	1
000071	4	motorbike	478	515	737	641	1
000072	2	car	21	280	501	709	1
000072	3	person	483	199	755	499	1
000072	4	motorbike	487	515	746	641	1
000073	2	car	21	280	504	709	1
000073	3	person	497	195	769	496	1
000073	4	motorbike	496	515	755	641	1
000074	2	car	21	280	510	709	1
000074	3	person	513	193	785	494	1
000074	4	motorbike	504	515	764	641	1
000075	2	car	21	280	515	709	1
000075	3	person	528	192	800	492	1
000075	4	motorbike	513	515	773	641	1
000076	2	car	21	280	519	709	1
000076	3	person	542	188	814	488	1
000076	4	motorbike	522	515	782	641	1
000077	2	car	21	280	524	709	1
