000001	1	car	444	472	800	670	1
000001	2	car	8	396	211	634	0
000002	1	car	440	472	796	670	1
000002	2	car	8	396	211	632	0
000003	1	car	437	472	792	670	1
000003	2	car	8	396	213	632	0
000004	1	car	433	472	789	670	1
000004	2	car	8	396	215	632	0
000005	1	car	430	472	785	670	1
000005	2	car	8	396	215	632	0
000006	1	car	426	472	782	670	1
000006	2	car	8	396	216	632	0
000007	1	car	423	472	778	670	1
000007	2	car	8	396	218	632	0
000008	1	car	419	469	775	666	1
000008	2	car	7	396	216	632	0
000009	1	car	417	467	773	664	1
000009	2	car	7	396	216	632	0
000010	1	car	416	464	771	661	1
000010	2	car	7	396	216	632	0
000011	1	car	414	462	769	659	1
000011	2	car	7	396	216	632	0
000012	1	car	412	460	768	657	1
000012	2	car	7	396	215	632	0
000013	1	car	410	456	766	654	1
000013	2	car	7	398	215	634	0
000014	1	car	408	455	764	652	1
000014	2	car	7	398	215	634	0
000015	1	car	407	453	762	650	1
000015	2	car	7	398	215	634	0
000016	1	car	398	453	753	650	1
000016	2	car	7	398	213	634	0
000017	1	car	391	453	746	650	1
000017	2	car	7	398	213	634	0
000018	1	car	384	453	739	650	1
000018	2	car	7	400	213	636	0
000019	1	car	376	453	732	650	1
000019	2	car	7	400	213	636	0
000020	1	car	369	453	725	650	1
000020	2	car	5	400	211	636	0
000021	1	car	362	453	718	650	1
000021	2	car	5	400	211	636	0
000022	1	car	355	455	711	652	1
000022	2	car	5	400	211	636	0
000023	1	car	352	453	707	650	1
000023	2	car	5	401	211	638	0
000024	1	car	350	451	705	648	1
000024	2	car	5	401	211	638	0
000025	1	car	348	449	704	647	1
000025	2	car	5	401	209	638	0
000026	1	car	346	448	702	645	1
000026	2	car	5	401	209	638	0
000027	1	car	344	446	700	643	1
000027	2	car	5	401	209	638	0
000028	1	car	343	446	698	643	1
000028	2	car	5	401	209	638	0
000029	1	car	337	446	682	641	1
000029	2	car	5	403	208	640	0
000030	1	car	332	448	668	640	1
000030	2	car	5	403	208	640	0
000031	1	car	327	449	652	638	1
000031	2	car	5	403	208	640	0
000032	1	car	321	451	638	638	1
000032	2	car	5	403	208	640	0
000032	3	motorbike	835	460	862	504	1
000033	1	car	318	449	634	636	1
000033	2	car	3	403	206	640	0
000033	3	motorbike	826	460	853	504	1
000034	1	car	314	449	631	636	1
000034	2	car	3	405	206	641	0
000034	3	motorbike	819	460	846	504	1
000035	1	car	312	449	629	636	1
000035	2	car	3	405	206	641	0
000035	3	motorbike	812	460	839	504	1
000036	1	car	312	449	622	629	1
000036	2	car	3	405	206	641	0
000036	3	motorbike	803	460	833	503	1
000037	1	car	312	449	615	624	1
000037	2	car	3	405	204	641	0
000037	3	motorbike	796	460	828	503	1
000038	1	car	312	449	608	616	1
000038	2	car	3	405	204	641	0
000038	3	motorbike	787	462	824	501	1
000039	1	car	312	449	600	611	1
000039	2	car	3	407	204	643	0
000039	3	motorbike	780	462	819	501	1
000040	1	car	312	449	595	606	1
000040	2	car	3	407	204	643	0
000040	3	motorbike	773	464	816	501	1
000041	1	car	305	449	588	606	1
000041	2	car	3	407	204	643	0
000041	3	motorbike	762	464	805	501	1
000042	1	car	298	449	581	606	1
000042	2	car	3	407	202	643	0
000042	3	motorbike	752	464	794	501	1
000043	1	car	291	449	574	606	1
000043	2	car	3	407	202	643	0
000043	3	motorbike	741	465	784	503	1
000044	1	car	284	449	567	606	1
000044	2	car	3	407	202	643	0
000044	3	motorbike	730	465	773	503	1
000045	1	car	277	449	560	606	1
000045	2	car	3	408	202	645	0
000045	3	motorbike	721	467	764	504	1
000046	1	car	273	448	551	604	1
000046	2	car	1	408	200	645	0
000046	3	motorbike	707	465	753	504	1
000047	1	car	270	446	542	602	1
000047	2	car	1	408	200	645	0
000047	3	motorbike	695	464	743	504	1
000048	1	car	266	446	533	600	1
000048	2	car	1	408	200	645	0
000048	3	motorbike	682	462	732	506	1
000049	1	car	263	444	524	599	1
000049	2	car	1	408	200	645	0
000049	3	motorbike	668	460	721	506	1
000050	1	car	259	444	515	597	1
000050	2	car	1	410	199	647	0
000050	3	motorbike	656	458	711	506	1
000051	1	car	256	442	506	595	1
000051	2	car	1	410	199	647	0
000051	3	motorbike	643	456	700	508	1
000052	1	car	254	442	497	595	1
000052	2	car	1	410	199	647	0
000052	3	motorbike	629	455	689	508	1
000053	1	car	250	442	487	590	1
000053	2	car	1	410	199	647	0
000053	3	motorbike	616	453	679	508	1
000054	1	car	247	442	476	586	1
000054	2	car	1	410	197	647	0
000054	3	motorbike	604	453	668	510	1
000055	1	car	243	444	465	581	1
000055	2	car	1	412	197	648	0
