000001	1	bus	253	88	688	582	0
000001	2	motorbike	717	381	752	469	0
000001	3	car	804	387	994	519	0
000001	4	car	3	372	298	614	0
000002	1	bus	253	87	688	581	0
000002	2	motorbike	714	381	749	468	0
000002	3	car	804	387	993	517	0
000002	4	car	5	370	295	612	0
000003	1	bus	253	87	688	581	0
000003	2	motorbike	712	381	747	468	0
000003	3	car	804	387	992	516	0
000003	4	car	7	368	292	610	0
000004	1	bus	253	87	688	581	0
000004	2	motorbike	710	381	745	468	0
000004	3	car	804	387	991	515	0
000004	4	car	10	366	289	608	0
000005	1	bus	253	87	688	581	0
000005	2	motorbike	708	382	743	468	0
000005	3	car	804	387	990	514	0
000005	4	car	12	365	286	607	0
000006	1	bus	253	86	688	581	0
000006	2	motorbike	706	382	741	468	0
000006	3	car	804	387	989	513	0
000006	4	car	15	363	283	605	0
000007	1	bus	253	86	688	581	0
000007	2	motorbike	703	382	738	468	0
000007	3	car	804	387	988	512	0
000007	4	car	17	361	280	603	0
000008	1	bus	253	86	688	580	0
000008	2	motorbike	701	382	736	468	0
000008	3	car	804	387	987	511	0
000008	4	car	20	360	277	602	0
000009	1	bus	253	86	688	580	0
000009	2	motorbike	699	383	734	468	0
000009	3	car	804	388	987	510	0
000009	4	car	22	358	274	600	0
000010	1	bus	253	85	688	580	0
000010	2	motorbike	697	383	732	468	0
000010	3	car	804	388	986	508	0
000010	4	car	25	356	271	598	0
000011	1	bus	253	85	688	580	0
000011	2	motorbike	695	383	730	468	0
000011	3	car	804	388	985	507	0
000011	4	car	27	355	268	597	0
000012	1	bus	253	85	688	580	0
000012	2	motorbike	692	383	727	468	0
000012	3	car	804	388	984	506	0
000012	4	car	30	353	265	595	0
000013	1	bus	253	85	688	580	0
000013	2	motorbike	690	384	725	468	0
000013	3	car	804	388	983	505	0
000013	4	car	32	351	262	593	0
000014	1	bus	253	85	688	580	0
000014	2	motorbike	688	384	723	468	0
000014	3	car	804	388	982	504	0
000014	4	car	35	350	260	592	0
000015	1	bus	253	84	688	579	0
000015	2	motorbike	686	384	721	468	0
000015	3	car	804	388	981	503	0
000015	4	car	36	348	261	590	0
000016	1	bus	253	84	688	579	0
000016	2	motorbike	684	384	719	468	0
000016	3	car	804	388	980	502	0
000016	4	car	37	347	262	588	0
000017	1	bus	253	84	689	579	0
000017	3	car	805	389	980	501	0
000017	4	car	38	345	263	586	0
000018	1	bus	253	84	689	579	0
000018	3	car	805	389	980	501	0
000018	4	car	39	344	264	584	0
000019	1	bus	253	84	689	578	0
000019	3	car	805	389	980	501	0
000019	4	car	42	346	264	582	0
000020	1	bus	254	83	690	578	0
000020	3	car	805	389	980	502	0
000020	4	car	45	348	264	581	0
000020	10	car	706	392	761	449	0
000021	1	bus	254	83	690	578	0
000021	3	car	805	389	981	502	0
000021	4	car	48	350	264	580	0
000021	10	car	706	392	761	449	0
000022	1	bus	254	83	690	578	0
000022	3	car	805	389	981	502	0
000022	4	car	51	352	264	579	0
000022	10	car	706	392	761	449	0
000023	1	bus	254	83	691	577	0
000023	3	car	806	389	981	503	0
000023	4	car	55	354	264	577	0
000023	10	car	706	392	761	449	0
000024	1	bus	254	83	691	577	0
000024	3	car	806	389	981	503	0
000024	4	car	58	356	264	576	0
000024	10	car	706	392	761	449	0
000025	1	bus	255	82	691	577	0
000025	3	car	806	389	982	504	0
000025	4	car	61	358	264	575	0
000025	10	car	706	392	761	449	0
000026	1	bus	255	82	692	577	0
000026	3	car	806	390	982	504	0
000026	4	car	64	360	264	574	0
000026	10	car	706	392	761	449	0
000027	1	bus	255	82	692	576	0
000027	3	car	806	390	982	504	0
000027	4	car	68	363	264	572	0
000027	10	car	706	392	761	449	0
000028	1	bus	255	82	692	576	0
000028	3	car	806	390	983	505	0
000028	4	car	71	365	264	571	0
000028	10	car	706	392	761	449	0
000029	1	bus	255	82	693	576	0
000029	3	car	807	390	983	505	0
000029	4	car	74	367	264	570	0
000029	10	car	706	392	761	449	0
000030	1	bus	256	81	693	576	0
000030	3	car	807	390	983	506	0
000030	4	car	77	369	264	569	0
000030	10	car	706	392	761	449	0
000031	1	bus	256	81	693	575	0
000031	3	car	807	390	983	506	0
000031	4	car	81	371	264	567	0
000031	5	motorbike	1	472	160	663	1
000031	10	car	706	392	761	449	0
000032	1	bus	256	81	694	575	0
000032	3	car	807	390	984	506	0
000032	4	car	84	373	264	566	0
000032	5	motorbike	14	471	192	662	1
000032	10	car	706	392	761	449	0
000033	1	bus	256	81	694	575	0
000033	3	car	807	390	984	507	0
000033	4	car	87	375	264	565	0
000033	5	motorbike	28	471	225	662	1
000033	10	car	706	392	761	449	0
000034	1	bus	256	81	694	575	0
000034	3	car	807	390	984	507	0
000034	4	car	90	377	264	564	0
000034	5	motorbike	42	471	258	662	1
000034	10	car	706	392	761	449	0
000035	1	bus	257	81	695	575	0
000035	3	car	808	391	985	508	0
000035	4	car	94	380	264	563	0
000035	5	motorbike	56	470	290	661	1
000035	10	car	706	392	761	449	0
000036	1	bus	257	80	694	574	0
000036	3	car	808	390	984	507	0
000036	4	car	97	373	267	561	0
000036	5	motorbike	70	470	323	661	1
000036	10	car	706	392	761	449	0
000037	1	bus	257	80	694	574	0
000037	3	car	808	389	984	507	0
000037	4	car	100	366	271	559	0
000037	5	motorbike	83	470	356	661	1
000037	6	person	14	264	188	604	1
000037	10	car	706	392	761	449	0
000038	1	bus	257	80	693	574	0
000038	3	car	808	389	984	506	0
000038	4	car	103	360	274	558	0
000038	5	motorbike	97	470	388	660	1
000038	6	person	37	264	211	605	1
000038	10	car	706	392	761	449	0
000039	1	bus	257	80	693	574	0
000039	3	car	809	388	984	506	0
000039	4	car	106	353	278	556	0
000039	5	motorbike	111	469	421	660	1
000039	6	person	61	265	235	606	1
000039	10	car	706	392	761	449	0
000040	1	bus	257	80	692	574	0
000040	3	car	809	388	984	506	0
000040	4	car	109	346	281	554	0
000040	5	motorbike	125	469	454	660	1
000040	6	person	84	265	258	607	1
000040	10	car	706	392	761	449	0
000041	1	bus	257	79	692	573	0
000041	3	car	809	387	983	505	0
000041	5	motorbike	139	469	486	659	1
000041	6	person	108	266	282	608	1
000041	10	car	706	392	761	449	0
000042	1	bus	257	79	691	573	0
000042	3	car	809	387	983	505	0
000042	5	motorbike	152	469	519	659	1
000042	6	person	145	266	319	608	1
000042	10	car	706	392	761	449	0
000043	1	bus	258	79	691	573	0
000043	3	car	810	386	983	504	0
000043	5	motorbike	166	468	552	659	1
000043	6	person	182	266	356	608	1
000043	10	car	706	392	761	449	0
000044	1	bus	258	79	691	573	0
000044	3	car	810	386	983	504	0
000044	5	motorbike	180	468	584	658	1
000044	6	person	219	267	393	608	1
000044	10	car	706	392	761	449	0
000045	1	bus	258	79	690	573	0
000045	3	car	810	385	983	504	0
000045	4	car	120	363	277	552	0
000045	5	motorbike	194	468	617	658	1
000045	6	person	256	267	430	608	1
000045	9	car	7	383	131	524	0
000045	10	car	706	392	761	449	0
000046	1	bus	258	79	690	573	0
000046	3	car	810	384	982	503	0
000046	4	car	122	368	275	551	0
000046	5	motorbike	208	468	650	658	1
000046	6	person	294	268	468	608	1
000046	9	car	7	383	131	524	0
000046	10	car	706	392	761	449	0
000047	1	bus	258	78	689	572	0
000047	3	car	811	384	982	503	0
000047	4	car	124	374	273	550	0
000047	5	motorbike	236	468	678	658	1
000047	6	person	324	268	498	607	1
000047	9	car	7	383	131	524	0
000047	10	car	706	392	761	449	0
000048	1	bus	258	78	689	572	0
000048	3	car	811	383	982	502	0
000048	4	car	126	380	272	550	0
000048	5	motorbike	265	468	707	658	1
000048	6	person	354	268	528	606	1
000048	9	car	7	383	131	524	0
000048	10	car	706	392	761	449	0
000049	1	bus	258	78	688	572	0
000049	3	car	811	383	982	502	0
000049	4	car	126	380	272	549	0
000049	5	motorbike	293	468	735	658	1
000049	6	person	385	268	558	605	1
000049	9	car	7	383	131	524	0
000049	10	car	706	392	761	449	0
000050	1	bus	258	78	688	572	0
000050	3	car	811	382	982	502	0
000050	4	car	126	380	272	549	0
000050	5	motorbike	322	469	764	659	1
000050	6	person	415	268	588	604	1
000050	9	car	7	383	131	524	0
000050	10	car	706	392	761	449	0
000051	1	bus	259	78	688	572	0
000051	3	car	812	382	981	501	0
000051	4	car	126	380	272	549	0
000051	5	motorbike	350	469	792	659	1
000051	6	person	445	268	619	603	1
000051	9	car	7	383	131	524	0
000051	10	car	706	392	761	449	0
000052	1	bus	259	78	687	572	0
000052	3	car	812	381	981	501	0
000052	4	car	126	380	272	549	0
000052	5	motorbike	379	469	821	659	1
000052	6	person	476	268	649	602	1
000052	9	car	7	383	131	524	0
000052	10	car	706	392	761	449	0
000053	1	bus	259	77	687	571	0
000053	3	car	812	381	981	500	0
000053	4	car	126	380	272	549	0
000053	5	motorbike	407	469	849	659	1
000053	6	person	506	268	679	601	1
000053	9	car	7	383	131	524	0
000053	10	car	706	392	761	449	0
000054	1	bus	259	77	686	571	0
000054	3	car	812	380	981	500	0
000054	4	car	127	380	272	549	0
000054	5	motorbike	436	470	878	660	1
000054	6	person	536	268	709	600	1
000054	9	car	7	383	131	524	0
000054	10	car	706	392	761	449	0
000055	1	bus	259	77	686	571	0
000055	3	car	813	380	981	500	0
000055	4	car	127	380	273	549	0
000055	5	motorbike	461	468	881	658	1
000055	6	person	567	269	740	600	1
000055	9	car	7	383	131	524	0
000055	10	car	706	392	761	449	0
000056	1	bus	259	77	685	571	0
000056	3	car	817	380	980	500	0
000056	4	car	127	380	273	549	0
000056	5	motorbike	486	466	884	656	1
000056	6	person	586	277	759	599	1
000056	9	car	7	383	131	524	0
000056	10	car	706	392	761	449	0
000057	1	bus	259	77	685	571	0
000057	3	car	822	380	980	500	0
000057	4	car	127	380	273	549	0
000057	5	motorbike	511	464	887	654	1
000057	6	person	606	285	779	599	1
000057	9	car	7	383	131	524	0
000057	10	car	706	392	761	449	0
000058	1	bus	260	77	685	571	0
000058	3	car	827	380	979	500	0
000058	4	car	127	380	273	549	0
000058	5	motorbike	536	462	890	652	1
000058	6	person	626	293	798	599	1
000059	1	bus	260	77	702	571	0
000059	3	car	832	380	979	501	0
000059	4	car	127	381	273	549	0
000059	5	motorbike	562	460	893	650	1
000059	6	person	646	301	818	599	1
000060	1	bus	260	77	720	571	0
000060	3	car	837	380	979	501	0
000060	4	car	128	381	273	549	0
000060	5	motorbike	587	458	896	648	1
000060	6	person	665	309	838	598	1
000061	1	bus	261	77	737	571	0
000061	3	car	842	380	978	501	0
000061	4	car	128	381	274	549	0
000061	5	motorbike	612	456	899	646	1
000061	6	person	685	317	857	598	1
000062	1	bus	261	77	755	571	0
000062	3	car	847	380	978	501	0
000062	4	car	128	381	274	549	0
000062	5	motorbike	637	454	902	644	1
000062	6	person	705	325	877	598	1
000063	1	bus	262	77	773	571	0
000063	3	car	852	380	978	502	0
000063	4	car	128	381	274	549	0
000063	5	motorbike	663	453	905	642	1
000063	6	person	725	334	897	598	1
000063	7	motorbike	1220	471	1268	615	1
000064	1	bus	261	76	749	570	0
000064	3	car	857	380	977	502	0
000064	4	car	128	381	274	549	0
000064	5	motorbike	682	453	924	642	1
000064	6	person	735	329	901	588	1
000064	7	motorbike	1167	475	1248	619	1
000065	1	bus	261	76	725	570	0
000065	3	car	862	380	977	502	0
000065	4	car	128	381	274	549	0
000065	5	motorbike	701	454	943	643	1
000065	6	person	745	324	906	579	1
000065	7	motorbike	1114	480	1229	624	1
000066	1	bus	261	76	701	570	0
000066	3	car	867	381	977	503	0
000066	4	car	129	381	274	549	0
000066	5	motorbike	720	455	962	644	1
000066	6	person	755	320	911	569	1
000066	7	motorbike	1061	485	1210	628	1
000066	10	car	706	392	761	449	0
000067	1	bus	261	76	700	570	0
000067	3	car	839	383	971	506	0
000067	4	car	129	381	274	549	0
000067	5	motorbike	739	456	981	645	1
000067	6	person	765	315	915	560	1
000067	7	motorbike	1009	490	1191	633	1
000067	10	car	706	392	761	449	0
000068	1	bus	261	76	700	570	0
000068	3	car	812	386	965	509	0
000068	4	car	129	381	275	549	0
000068	5	motorbike	750	455	972	644	1
000068	6	person	775	310	920	550	1
000068	7	motorbike	999	489	1173	632	1
000068	10	car	706	392	761	449	0
000069	1	bus	261	76	700	570	0
000069	4	car	129	382	275	549	0
000069	5	motorbike	761	454	963	643	1
000069	6	person	785	306	925	541	1
000069	7	motorbike	989	488	1156	631	1
000069	8	person	1004	329	1133	559	1
000069	10	car	706	392	761	449	0
000070	1	bus	261	76	700	570	0
000070	4	car	129	382	275	549	0
000070	5	motorbike	773	454	954	642	1
000070	6	person	790	318	925	536	1
000070	7	motorbike	980	487	1138	630	1
000070	8	person	986	333	1116	557	1
000070	10	car	706	392	761	449	0
000071	1	bus	261	76	700	570	0
000071	4	car	129	382	275	549	0
000071	5	motorbike	784	453	945	641	1
000071	6	person	795	331	925	532	1
000071	7	motorbike	970	486	1121	629	1
000071	8	person	968	338	1099	555	1
000071	10	car	706	392	761	449	0
000072	1	bus	261	76	700	570	0
000072	4	car	130	382	275	549	0
000072	5	motorbike	796	453	936	640	1
000072	6	person	800	343	925	527	1
000072	7	motorbike	960	485	1103	628	1
000072	8	person	950	342	1082	553	1
000072	10	car	706	392	761	449	0
000073	1	bus	261	76	699	570	0
000073	4	car	130	382	275	549	0
000073	5	motorbike	806	460	932	635	1
000073	6	person	805	356	925	523	1
000073	7	motorbike	951	485	1086	627	1
000073	8	person	932	347	1066	551	1
000073	10	car	706	392	761	449	0
000074	1	bus	261	76	699	570	0
000074	4	car	130	382	276	549	0
000074	5	motorbike	817	468	929	631	1
000074	6	person	807	357	925	522	1
000074	7	motorbike	939	481	1063	623	1
000074	8	person	923	348	1057	551	1
000074	10	car	706	392	761	449	0
000075	1	bus	261	76	699	570	0
000075	4	car	130	382	276	549	0
000075	5	motorbike	828	476	926	626	1
000075	6	person	809	359	925	521	1
000075	7	motorbike	927	477	1041	619	1
000075	8	person	915	349	1049	552	1
000075	10	car	706	392	761	449	0
000076	1	bus	261	76	699	570	0
000076	4	car	130	382	276	549	0
000076	5	motorbike	839	484	923	622	1
000076	6	person	812	361	925	520	1
000076	7	motorbike	915	474	1019	615	1
000076	8	person	907	350	1041	553	1
000076	10	car	706	392	761	449	0
000077	1	bus	261	76	699	570	0
000077	4	car	131	382	276	549	0
000077	5	motorbike	834	479	920	616	1
000077	6	person	809	361	920	517	1
000077	7	motorbike	903	471	1033	612	1
000077	8	person	898	351	1032	553	1
000077	10	car	706	392	761	449	0
000078	1	bus	261	76	699	570	0
000078	4	car	131	382	276	549	0
000078	5	motorbike	829	475	918	610	1
000078	6	person	807	361	915	515	1
000078	7	motorbike	891	468	1047	610	1
000078	8	person	890	352	1024	554	1
000078	10	car	706	392	761	449	0
000079	1	bus	261	76	699	570	0
000079	4	car	131	382	276	549	0
000079	5	motorbike	825	471	916	604	1
000079	6	person	805	362	911	512	1
000079	7	motorbike	880	465	1062	608	1
000079	8	person	882	353	1016	555	1
000079	10	car	706	392	761	449	0
000080	1	bus	261	76	698	570	0
000080	4	car	131	383	276	549	0
000080	5	motorbike	820	467	914	598	1
000080	6	person	803	362	906	510	1
000080	7	motorbike	883	465	1038	609	1
000080	8	person	873	361	1007	557	1
000080	10	car	706	392	761	449	0
000081	1	bus	261	76	698	570	0
000081	4	car	131	383	277	549	0
000081	5	motorbike	815	463	911	592	1
000081	6	person	801	363	902	507	1
000081	7	motorbike	886	466	1015	610	1
000081	8	person	864	369	998	559	1
000081	10	car	706	392	761	449	0
000082	1	bus	261	76	698	570	0
000082	4	car	131	383	277	549	0
000082	5	motorbike	811	459	909	586	1
000082	6	person	799	363	897	505	1
000082	7	motorbike	889	467	992	611	1
000082	8	person	855	378	989	561	1
000082	10	car	706	392	761	449	0
000083	1	bus	261	76	698	570	0
000083	4	car	132	383	277	549	0
000083	5	motorbike	806	455	907	580	1
000083	6	person	797	363	893	502	1
000083	7	motorbike	882	468	990	612	1
000083	8	person	846	386	980	564	1
000083	10	car	706	392	761	449	0
000084	1	bus	261	76	698	570	0
000084	4	car	132	383	277	549	0
000084	5	motorbike	802	451	905	574	1
000084	6	person	795	364	888	500	1
000084	7	motorbike	876	469	988	613	1
000084	8	person	837	395	971	566	1
000084	10	car	706	392	761	449	0
000085	1	bus	261	76	698	570	0
000085	4	car	132	383	277	549	0
000085	5	motorbike	797	447	902	568	1
000085	6	person	793	364	884	497	1
000085	7	motorbike	870	470	987	614	1
000085	8	person	828	403	962	568	1
000085	10	car	706	392	761	449	0
000086	1	bus	261	76	698	570	0
000086	4	car	132	383	277	549	0
000086	5	motorbike	792	443	900	562	1
000086	6	person	791	365	879	495	1
000086	7	motorbike	864	471	985	615	1
000086	8	person	819	412	954	571	1
000086	10	car	706	392	761	449	0
000087	1	bus	261	76	697	570	0
