000001	1	car	385	167	609	385	1
000002	1	car	385	167	609	385	1
000003	1	car	387	167	611	385	1
000004	1	car	387	167	611	385	1
000005	1	car	389	167	613	385	1
000006	1	car	389	167	613	385	1
000007	1	car	391	167	615	385	1
000008	1	car	391	167	615	385	1
000009	1	car	392	167	616	385	1
000010	1	car	392	167	616	385	1
000011	1	car	394	167	618	385	1
000012	1	car	394	167	618	385	1
000013	1	car	396	167	620	385	1
000014	1	car	396	167	620	385	1
000015	1	car	398	167	622	385	1
000016	1	car	398	167	622	385	1
000017	1	car	400	167	624	385	1
000018	1	car	401	168	625	387	1
000019	1	car	401	168	629	385	1
000020	1	car	401	168	632	385	1
000021	1	car	401	168	636	385	1
000022	1	car	400	168	640	384	1
000023	1	car	400	168	645	384	1
000024	1	car	400	168	648	384	1
000025	1	car	398	168	654	384	1
000026	1	car	398	168	657	384	1
000026	3	person	1173	346	1265	565	1
000027	1	car	398	168	663	384	1
000027	3	person	1127	332	1219	552	1
000028	1	car	398	168	668	384	1
000028	2	motorbike	1009	472	1242	636	1
000028	3	person	1082	320	1173	540	1
000029	1	car	398	168	668	384	1
000029	2	motorbike	977	460	1212	624	1
000029	3	person	1036	307	1127	528	1
000030	1	car	400	168	670	384	1
000030	2	motorbike	945	448	1182	611	1
000030	3	person	992	295	1080	515	1
000031	1	car	401	168	672	384	1
000031	2	motorbike	913	435	1152	599	1
000031	3	person	947	282	1034	503	1
000032	1	car	403	168	673	384	1
000032	2	motorbike	881	423	1121	586	1
000032	3	person	920	270	1006	490	1
000033	1	car	405	168	675	384	1
000033	2	motorbike	851	412	1093	576	1
000033	3	person	894	257	979	480	1
000034	1	car	405	168	675	384	1
000034	2	motorbike	830	401	1068	560	1
000034	3	person	867	245	951	467	1
000035	1	car	407	168	677	384	1
000035	2	motorbike	808	392	1045	544	1
000035	3	person	840	234	924	456	1
000036	1	car	408	168	679	384	1
000036	2	motorbike	789	382	1020	528	1
000036	3	person	830	247	913	449	1
000037	1	car	410	168	680	384	1
000037	2	motorbike	768	373	997	512	1
000037	3	person	819	261	903	442	1
000038	1	car	412	170	682	385	1
000038	2	motorbike	748	364	974	496	1
000038	3	person	810	275	894	435	1
000039	1	car	398	170	693	384	1
000039	2	motorbike	746	355	952	487	1
000039	3	person	801	264	885	424	1
000040	1	car	384	170	705	384	1
000040	2	motorbike	744	346	931	478	1
000040	3	person	794	254	878	414	1
000041	1	car	369	170	716	382	1
000041	2	motorbike	743	337	910	469	1
000041	3	person	785	245	869	405	1
000042	1	car	355	170	728	382	1
000042	2	motorbike	741	328	888	460	1
000042	3	person	778	234	862	394	1
000043	1	car	355	170	728	382	1
000043	2	motorbike	741	321	867	451	1
000043	3	person	771	225	855	385	1
000044	1	car	357	170	730	382	1
000044	2	motorbike	741	321	858	446	1
000044	3	person	766	243	849	384	1
000045	1	car	357	170	730	382	1
000045	2	motorbike	741	321	851	442	1
000045	3	person	760	263	844	384	1
000046	1	car	359	170	732	382	1
000046	2	motorbike	741	321	842	437	1
000046	3	person	755	280	839	384	1
000047	1	car	360	172	734	384	1
000047	2	motorbike	741	321	835	433	1
000047	3	person	752	300	833	384	1
000048	1	car	360	172	734	384	1
000048	2	motorbike	741	321	828	430	1
000048	3	person	752	300	826	382	1
000049	1	car	362	172	736	384	1
000049	2	motorbike	741	321	819	424	1
000049	3	person	752	300	821	382	1
000050	1	car	362	172	736	384	1
000050	2	motorbike	741	321	812	421	1
000050	3	person	752	300	816	382	1
000051	1	car	364	172	737	384	1
000051	2	motorbike	741	321	805	417	1
000051	3	person	752	300	810	382	1
000052	1	car	366	174	739	385	1
000052	2	motorbike	737	321	801	416	1
000052	3	person	752	300	803	382	1
000053	1	car	366	174	744	384	1
000053	2	motorbike	736	321	800	414	1
000053	3	person	752	300	798	382	1
000054	1	car	368	174	752	384	1
000054	2	motorbike	734	323	796	412	1
000054	3	person	752	300	792	382	1
000055	1	car	369	174	757	384	1
000055	2	motorbike	732	323	794	410	1
000055	3	person	752	300	787	382	1
000056	1	car	371	174	764	384	1
000056	2	motorbike	728	323	791	408	1
000056	3	person	748	300	784	382	1
000057	1	car	373	174	769	384	1
000057	2	motorbike	727	325	789	407	1
000057	3	person	746	300	782	382	1
000058	1	car	375	174	776	384	1
000058	2	motorbike	725	325	785	405	1
000058	3	person	743	300	778	382	1
000059	1	car	376	174	782	384	1
000059	2	motorbike	723	327	784	403	1
000059	3	person	741	300	776	382	1
000060	1	car	378	174	789	384	1
000060	2	motorbike	723	327	784	403	1
000060	3	person	739	300	775	382	1
000061	1	car	380	174	794	384	1
000061	2	motorbike	723	327	784	403	1
000061	3	person	736	300	771	382	1
000062	1	car	382	174	801	384	1
000062	2	motorbike	725	327	785	403	1
000062	3	person	734	300	769	382	1
000063	1	car	384	174	807	384	1
000063	2	motorbike	725	327	785	403	1
000063	3	person	732	300	768	382	1
000064	1	car	385	174	814	384	1
000064	2	motorbike	727	327	785	403	1
000064	3	person	732	300	768	382	1
000065	1	car	387	174	821	384	1
000065	2	motorbike	727	327	787	403	1
000065	3	person	732	300	768	382	1
000066	1	car	387	174	826	384	1
000066	2	motorbike	727	327	787	403	1
000066	3	person	734	300	769	382	1
000067	1	car	389	174	833	384	1
000067	2	motorbike	728	328	787	405	1
000067	3	person	734	300	769	382	1
000068	1	car	391	174	839	384	1
000068	2	motorbike	728	328	789	405	1
000068	3	person	734	300	769	382	1
000069	1	car	392	174	846	384	1
000069	2	motorbike	730	328	789	405	1
000069	3	person	736	300	771	382	1
000070	1	car	394	174	851	384	1
000070	2	motorbike	730	328	789	405	1
000070	3	person	736	300	771	382	1
000071	1	car	396	174	858	384	1
000071	2	motorbike	730	328	791	405	1
000071	3	person	736	300	771	382	1
000072	1	car	398	174	864	384	1
000072	2	motorbike	732	328	791	405	1
000072	3	person	737	300	773	382	1
000073	1	car	400	174	871	384	1
000073	2	motorbike	732	328	791	405	1
000073	3	person	737	300	773	382	1
000074	1	car	401	174	876	384	1
000074	2	motorbike	734	330	792	407	1
000074	3	person	737	300	773	382	1
000075	1	car	403	174	883	384	1
000075	2	motorbike	734	328	792	405	1
000075	3	person	739	300	775	382	1
000076	1	car	405	174	888	384	1
000076	2	motorbike	734	328	792	405	1
000076	3	person	739	300	775	382	1
000077	1	car	407	174	896	384	1
000077	2	motorbike	734	328	792	405	1
000077	3	person	739	300	775	382	1
000078	1	car	408	174	903	384	1
000078	2	motorbike	736	328	794	405	1
000078	3	person	741	300	776	382	1
000079	1	car	410	174	904	384	1
000079	2	motorbike	736	328	794	405	1
000079	3	person	741	300	776	382	1
000080	1	car	414	174	908	384	1
000080	2	motorbike	736	327	794	403	1
000080	3	person	741	300	776	382	1
000081	1	car	417	174	912	384	1
000081	2	motorbike	737	327	796	403	1
000081	3	person	743	300	778	382	1
000082	1	car	419	174	913	384	1
000082	2	motorbike	737	327	796	403	1
000082	3	person	750	298	785	380	1
000083	1	car	423	174	917	384	1
000083	2	motorbike	737	327	796	403	1
000083	3	person	757	298	792	380	1
000084	1	car	426	174	920	384	1
000084	2	motorbike	739	327	798	403	1
000084	3	person	766	298	801	380	1
000085	1	car	430	174	924	384	1
000085	2	motorbike	748	327	807	403	1
000085	3	person	773	298	808	380	1
000086	1	car	432	174	926	384	1
000086	2	motorbike	759	327	817	403	1
000086	3	person	782	298	817	380	1
000087	1	car	435	174	929	384	1
000087	2	motorbike	768	327	826	403	1
000087	3	person	789	298	824	380	1
000088	1	car	439	174	933	384	1
000088	2	motorbike	778	327	837	403	1
000088	3	person	798	298	833	380	1
000089	1	car	442	174	936	384	1
000089	2	motorbike	787	327	846	403	1
